Time, Sex_ratio, Time-in, Tm, Tf, Gift, RejPr, Offs, N
2199,0.529000,0.413000,0.405850,1.000000,0.056711,0.215386,656,1000
2200,0.492000,0.376000,0.401609,1.000000,0.069106,0.190473,671,1000
2201,0.508000,0.379000,0.428296,1.000000,0.061024,0.199461,788,1000
2202,0.485000,0.366000,0.418910,1.000000,0.065979,0.194983,720,1000
2203,0.511000,0.387000,0.439589,1.000000,0.052838,0.208286,717,1000
2204,0.512000,0.398000,0.417585,1.000000,0.044922,0.206477,642,1000
2205,0.491919,0.355556,0.431958,1.000000,0.067762,0.197765,766,990
2206,0.490000,0.370000,0.440160,1.000000,0.073469,0.206557,709,1000
2207,0.504000,0.396000,0.455471,1.000000,0.077381,0.218021,690,1000
2208,0.509000,0.381000,0.477827,1.000000,0.060904,0.224789,753,1000
2209,0.497000,0.373000,0.467584,1.000000,0.068410,0.220498,699,1000
2210,0.522000,0.408000,0.455195,1.000000,0.061303,0.234399,649,1000
2211,0.509000,0.380000,0.450990,1.000000,0.076621,0.219724,781,1000
2212,0.495000,0.384000,0.449182,1.000000,0.064646,0.222801,625,1000
2213,0.512563,0.382915,0.487808,1.000000,0.062745,0.233602,733,995
2214,0.494000,0.369000,0.454026,1.000000,0.058704,0.224490,692,1000
2215,0.492000,0.363000,0.471550,1.000000,0.056911,0.220956,784,1000
2216,0.510000,0.385000,0.459331,1.000000,0.052941,0.221193,709,1000
2217,0.506000,0.382000,0.459795,1.000000,0.065217,0.226469,706,1000
2218,0.515000,0.391000,0.419271,1.000000,0.077670,0.223847,749,1000
2219,0.492000,0.359000,0.429431,1.000000,0.073171,0.208615,764,1000
2220,0.485000,0.369000,0.452090,1.000000,0.059794,0.213875,677,1000
2221,0.500000,0.376000,0.472074,1.000000,0.086000,0.220581,698,1000
2222,0.502000,0.371000,0.454929,1.000000,0.081673,0.220696,728,1000
2223,0.503000,0.376000,0.450829,1.000000,0.071571,0.229475,788,1000
2224,0.491000,0.355000,0.414979,1.000000,0.069246,0.216469,757,1000
2225,0.491000,0.364000,0.424051,1.000000,0.075356,0.204370,809,1000
2226,0.489000,0.372000,0.433847,1.000000,0.063395,0.190970,656,1000
2227,0.512000,0.380000,0.446454,1.000000,0.085938,0.202602,778,1000
2228,0.487000,0.364000,0.461750,1.000000,0.075975,0.198675,695,1000
2229,0.504000,0.385000,0.456909,1.000000,0.069444,0.204082,669,1000
2230,0.514000,0.386000,0.490437,1.000000,0.066148,0.206449,720,1000
2231,0.509000,0.379000,0.506890,1.000000,0.072692,0.211922,788,1000
2232,0.485000,0.362000,0.482067,1.000000,0.057732,0.202522,678,1000
2233,0.499000,0.374000,0.509381,1.000000,0.060120,0.216635,782,1000
2234,0.520000,0.390000,0.523143,1.000000,0.061538,0.240233,697,1000
2235,0.504000,0.371000,0.520949,1.000000,0.049603,0.241043,849,1000
2236,0.514000,0.397000,0.546201,1.000000,0.042802,0.242240,702,1000
2237,0.505000,0.367000,0.561261,1.000000,0.071287,0.240357,757,1000
2238,0.495000,0.364000,0.565152,1.000000,0.058586,0.246096,698,1000
2239,0.493000,0.374000,0.571224,1.000000,0.064909,0.230580,610,1000
2240,0.512017,0.390805,0.556795,1.000000,0.059184,0.238893,744,957
2241,0.500000,0.375000,0.538564,1.000000,0.064000,0.230469,759,1000
2242,0.528000,0.412000,0.555988,1.000000,0.060606,0.242436,713,1000
2243,0.506000,0.378000,0.557071,1.000000,0.067194,0.235795,727,1000
2244,0.498000,0.377000,0.549245,1.000000,0.076305,0.225271,745,1000
2245,0.518000,0.406000,0.530966,1.000000,0.055985,0.234810,643,1000
2246,0.490909,0.369697,0.525915,1.000000,0.055556,0.225356,821,990
2247,0.489000,0.385000,0.539409,1.000000,0.051125,0.229821,695,1000
2248,0.487000,0.358000,0.533016,1.000000,0.071869,0.220316,800,1000
2249,0.469000,0.350000,0.551572,1.000000,0.068230,0.216761,727,1000
2250,0.491000,0.373000,0.543355,1.000000,0.069246,0.229135,721,1000
2251,0.503000,0.383000,0.520759,1.000000,0.063618,0.224406,689,1000
2252,0.474000,0.366000,0.523241,1.000000,0.067511,0.218641,707,1000
2253,0.481000,0.357000,0.503286,1.000000,0.072765,0.231039,745,1000
2254,0.506000,0.392000,0.509758,1.000000,0.063241,0.236242,659,1000
2255,0.506000,0.400000,0.539143,1.000000,0.061265,0.255147,635,1000
2256,0.495000,0.377000,0.531183,1.000000,0.068687,0.249690,655,1000
2257,0.468000,0.339000,0.548770,1.000000,0.047009,0.234420,710,1000
2258,0.502000,0.361000,0.540014,1.000000,0.071713,0.254830,738,1000
2259,0.498000,0.378000,0.529414,1.000000,0.070281,0.248881,709,1000
2260,0.482000,0.365000,0.536031,1.000000,0.074689,0.245141,689,1000
2261,0.515000,0.392000,0.504093,1.000000,0.052427,0.252267,702,1000
2262,0.512000,0.406000,0.492378,1.000000,0.054688,0.236201,707,1000
2263,0.507000,0.393000,0.503906,1.000000,0.053254,0.244550,650,1000
2264,0.469000,0.347000,0.488863,1.000000,0.068230,0.216620,745,1000
2265,0.508000,0.402000,0.485764,1.000000,0.049213,0.241737,668,1000
2266,0.506000,0.389000,0.493536,1.000000,0.059289,0.240197,711,1000
2267,0.500000,0.384000,0.501625,1.000000,0.066000,0.241217,691,1000
2268,0.500000,0.385000,0.501496,1.000000,0.060000,0.240767,730,1000
2269,0.521000,0.390000,0.494202,1.000000,0.063340,0.257849,730,1000
2270,0.499000,0.378000,0.474741,1.000000,0.066132,0.253005,680,1000
2271,0.515000,0.376000,0.438363,1.000000,0.067961,0.248195,756,1000
2272,0.484000,0.365000,0.430399,1.000000,0.057851,0.231214,729,1000
2273,0.508000,0.387000,0.434096,1.000000,0.047244,0.243790,701,1000
2274,0.526000,0.413000,0.458536,1.000000,0.053232,0.249553,630,1000
2275,0.523000,0.412000,0.465470,1.000000,0.057361,0.244841,645,1000
2276,0.528000,0.418000,0.472473,1.000000,0.058712,0.239278,622,1000
2277,0.524000,0.402000,0.445661,1.000000,0.043893,0.227423,682,1000
2278,0.525000,0.405000,0.480772,1.000000,0.047619,0.230954,762,1000
2279,0.507000,0.364000,0.479252,1.000000,0.072978,0.211670,796,1000
2280,0.499000,0.376000,0.471148,1.000000,0.058116,0.201585,687,1000
2281,0.504000,0.371000,0.481388,1.000000,0.057540,0.197274,769,1000
2282,0.488000,0.355000,0.455416,1.000000,0.065574,0.193005,824,1000
2283,0.475000,0.349000,0.478595,1.000000,0.084211,0.187718,762,1000
2284,0.495000,0.375000,0.473092,1.000000,0.088889,0.190982,662,1000
2285,0.496000,0.354000,0.463885,1.000000,0.094758,0.200004,795,1000
2286,0.477000,0.362000,0.464626,1.000000,0.058700,0.183016,667,1000
2287,0.500000,0.394000,0.478635,1.000000,0.060000,0.195806,547,1000
2288,0.487041,0.363931,0.491413,1.000000,0.070953,0.194537,627,926
2289,0.489712,0.373457,0.498422,1.000000,0.069328,0.194477,614,972
2290,0.497425,0.383110,0.498325,1.000000,0.062112,0.192954,633,971
2291,0.471831,0.335010,0.483964,1.000000,0.074627,0.176172,800,994
2292,0.437000,0.312000,0.471094,1.000000,0.080092,0.164734,731,1000
2293,0.485000,0.350000,0.512425,1.000000,0.080412,0.189158,749,1000
2294,0.484000,0.368000,0.524978,1.000000,0.072314,0.189412,601,1000
2295,0.525720,0.394033,0.526890,1.000000,0.074364,0.206606,775,972
2296,0.491000,0.383000,0.508931,1.000000,0.057026,0.190859,658,1000
2297,0.475000,0.342000,0.500329,1.000000,0.073684,0.189539,815,1000
2298,0.504000,0.390000,0.508173,1.000000,0.063492,0.200845,655,1000
2299,0.509000,0.408000,0.507787,1.000000,0.053045,0.198188,584,1000
2300,0.505112,0.386503,0.534003,1.000000,0.052632,0.195947,623,978
2301,0.512170,0.378296,0.542829,1.000000,0.049505,0.191920,748,986
2302,0.486000,0.365000,0.537949,1.000000,0.069959,0.177928,736,1000
2303,0.512000,0.408000,0.542019,1.000000,0.050781,0.177222,661,1000
2304,0.517000,0.389000,0.542844,1.000000,0.061896,0.171374,688,1000
2305,0.528000,0.403000,0.537042,1.000000,0.058712,0.180578,685,1000
2306,0.531000,0.408000,0.524909,1.000000,0.056497,0.176455,705,1000
2307,0.485000,0.377000,0.511534,1.000000,0.055670,0.162363,666,1000
2308,0.492000,0.378000,0.510715,1.000000,0.069106,0.164858,735,1000
2309,0.500000,0.386000,0.519023,1.000000,0.068000,0.161417,649,1000
2310,0.473000,0.350000,0.529971,1.000000,0.080338,0.152182,670,1000
2311,0.476000,0.348000,0.539763,1.000000,0.088235,0.156515,676,1000
2312,0.491000,0.376000,0.512279,1.000000,0.067210,0.154664,654,1000
2313,0.489000,0.366000,0.515725,1.000000,0.067485,0.164800,737,1000
2314,0.506000,0.386000,0.564086,1.000000,0.073123,0.173403,779,1000
2315,0.484000,0.356000,0.565540,1.000000,0.068182,0.166902,802,1000
2316,0.495000,0.367000,0.549453,1.000000,0.074747,0.163448,696,1000
2317,0.514000,0.409000,0.538557,1.000000,0.048638,0.174224,634,1000
2318,0.475000,0.337000,0.549186,1.000000,0.080000,0.163877,788,1000
2319,0.490000,0.362000,0.507985,1.000000,0.073469,0.160414,672,1000
2320,0.490000,0.370000,0.496265,1.000000,0.087755,0.160913,697,1000
2321,0.511000,0.404000,0.524833,1.000000,0.074364,0.167930,703,1000
2322,0.507000,0.375000,0.506473,1.000000,0.072978,0.169965,758,1000
2323,0.501000,0.377000,0.537813,1.000000,0.071856,0.180638,796,1000
2324,0.506000,0.392000,0.495780,1.000000,0.071146,0.190102,626,1000
2325,0.519348,0.402240,0.501602,1.000000,0.060784,0.200568,618,982
2326,0.496970,0.371717,0.493111,1.000000,0.063008,0.187227,740,990
2327,0.480000,0.354000,0.482842,1.000000,0.064583,0.186653,762,1000
2328,0.475000,0.351000,0.448525,1.000000,0.063158,0.174926,739,1000
2329,0.476000,0.364000,0.447420,1.000000,0.046218,0.178415,633,1000
2330,0.482125,0.363636,0.493678,1.000000,0.052966,0.180794,682,979
2331,0.490000,0.365000,0.476322,1.000000,0.065306,0.189769,767,1000
2332,0.475000,0.363000,0.488563,1.000000,0.052632,0.183142,684,1000
2333,0.486000,0.363000,0.501712,1.000000,0.057613,0.189912,806,1000
2334,0.494000,0.385000,0.511795,1.000000,0.058704,0.197574,589,1000
2335,0.517799,0.402373,0.523573,1.000000,0.070833,0.197784,619,927
2336,0.508736,0.382323,0.549555,1.000000,0.070707,0.191979,704,973
2337,0.508000,0.374000,0.540605,1.000000,0.080709,0.188476,762,1000
2338,0.496000,0.364000,0.555274,1.000000,0.076613,0.183821,735,1000
2339,0.510000,0.374000,0.525663,1.000000,0.068627,0.185340,754,1000
2340,0.488000,0.369000,0.489173,1.000000,0.084016,0.174900,705,1000
2341,0.498000,0.386000,0.447034,1.000000,0.054217,0.172424,536,1000
2342,0.486218,0.361632,0.440215,1.000000,0.070295,0.167243,708,907
2343,0.460000,0.330000,0.472227,1.000000,0.071739,0.161101,767,1000
2344,0.468000,0.335000,0.459799,1.000000,0.059829,0.175869,816,1000
2345,0.484000,0.347000,0.473350,1.000000,0.064050,0.182014,791,1000
2346,0.459000,0.320000,0.491770,1.000000,0.061002,0.188506,822,1000
2347,0.514000,0.392000,0.503865,1.000000,0.050584,0.209332,734,1000
2348,0.521000,0.382000,0.451298,1.000000,0.055662,0.210205,857,1000
2349,0.501000,0.370000,0.463307,1.000000,0.061876,0.192684,777,1000
2350,0.525000,0.402000,0.480149,1.000000,0.060952,0.203142,686,1000
2351,0.523000,0.386000,0.488989,1.000000,0.063098,0.206610,713,1000
2352,0.472000,0.326000,0.469264,1.000000,0.095339,0.188450,824,1000
2353,0.493000,0.372000,0.486887,1.000000,0.064909,0.191955,633,1000
2354,0.497482,0.368580,0.487335,1.000000,0.074899,0.194541,751,993
2355,0.499000,0.376000,0.443703,1.000000,0.072144,0.186327,692,1000
2356,0.495000,0.353000,0.466787,1.000000,0.072727,0.177967,840,1000
2357,0.523000,0.401000,0.479243,1.000000,0.055449,0.195912,695,1000
2358,0.518000,0.390000,0.465641,1.000000,0.065637,0.199665,709,1000
2359,0.510000,0.395000,0.471066,1.000000,0.084314,0.189551,662,1000
2360,0.489000,0.373000,0.485300,1.000000,0.092025,0.177862,654,1000
2361,0.494000,0.366000,0.500156,1.000000,0.080972,0.187724,825,1000
2362,0.513000,0.383000,0.490331,1.000000,0.072125,0.196213,674,1000
2363,0.496000,0.378000,0.495929,1.000000,0.076613,0.197983,710,1000
2364,0.506000,0.376000,0.520921,1.000000,0.055336,0.205723,752,1000
2365,0.483000,0.343000,0.555607,1.000000,0.057971,0.203056,751,1000
2366,0.497000,0.385000,0.575991,1.000000,0.046278,0.211848,730,1000
2367,0.505000,0.387000,0.559389,1.000000,0.067327,0.221061,733,1000
2368,0.490000,0.370000,0.575242,1.000000,0.069388,0.197729,731,1000
2369,0.503000,0.384000,0.560426,1.000000,0.061630,0.220610,769,1000
2370,0.502000,0.378000,0.555623,1.000000,0.055777,0.212175,700,1000
2371,0.507000,0.390000,0.578309,1.000000,0.059172,0.220692,654,1000
2372,0.520000,0.403000,0.570331,1.000000,0.067308,0.211664,670,1000
2373,0.499000,0.369000,0.538402,1.000000,0.078156,0.193344,735,1000
2374,0.519000,0.399000,0.527638,1.000000,0.077071,0.208785,725,1000
2375,0.491000,0.366000,0.530644,1.000000,0.065173,0.198598,696,1000
2376,0.488000,0.371000,0.549636,1.000000,0.051230,0.200682,651,1000
2377,0.505000,0.378000,0.541821,1.000000,0.055446,0.202343,747,1000
2378,0.496000,0.371000,0.512443,1.000000,0.064516,0.194982,670,1000
2379,0.490000,0.368000,0.540567,1.000000,0.085714,0.193071,724,1000
2380,0.482000,0.362000,0.529826,1.000000,0.060166,0.187676,653,1000
2381,0.511000,0.377000,0.542399,1.000000,0.064579,0.194588,812,1000
2382,0.479000,0.364000,0.540375,1.000000,0.066806,0.185898,784,1000
2383,0.496000,0.363000,0.511371,1.000000,0.068548,0.191742,768,1000
2384,0.486000,0.371000,0.536450,1.000000,0.055556,0.201979,712,1000
2385,0.519000,0.403000,0.531027,1.000000,0.061657,0.218688,618,1000
2386,0.523571,0.422267,0.536551,1.000000,0.044061,0.218317,607,997
2387,0.511018,0.394544,0.534346,1.000000,0.063655,0.225866,666,953
2388,0.510000,0.379000,0.552916,1.000000,0.066667,0.212280,767,1000
2389,0.518000,0.395000,0.533225,1.000000,0.061776,0.221907,692,1000
2390,0.511000,0.391000,0.541958,1.000000,0.066536,0.233221,617,1000
2391,0.491770,0.355967,0.549880,1.000000,0.066946,0.230478,734,972
2392,0.496000,0.379000,0.553153,1.000000,0.066532,0.230238,652,1000
2393,0.496000,0.370000,0.575840,1.000000,0.076613,0.225094,703,1000
2394,0.487000,0.365000,0.576511,1.000000,0.057495,0.218672,724,1000
2395,0.479000,0.355000,0.550511,1.000000,0.062630,0.203173,702,1000
2396,0.482000,0.352000,0.557611,1.000000,0.049793,0.203255,679,1000
2397,0.513000,0.388000,0.548778,1.000000,0.079922,0.202514,668,1000
2398,0.494000,0.390000,0.573771,1.000000,0.056680,0.201366,626,1000
2399,0.496461,0.379171,0.561419,1.000000,0.069246,0.213647,666,989
2400,0.510000,0.389000,0.554034,1.000000,0.074510,0.228951,711,1000
2401,0.542000,0.435000,0.553184,1.000000,0.066421,0.244541,613,1000
2402,0.529000,0.408000,0.576976,1.000000,0.071834,0.239118,649,1000
2403,0.513000,0.393000,0.575468,1.000000,0.074074,0.235325,707,1000
2404,0.486000,0.361000,0.541418,1.000000,0.069959,0.223169,683,1000
2405,0.480000,0.357000,0.557795,1.000000,0.072917,0.220267,707,1000
2406,0.489000,0.364000,0.565922,1.000000,0.067485,0.231561,764,1000
2407,0.494000,0.370000,0.572652,1.000000,0.050607,0.232406,749,1000
2408,0.510000,0.373000,0.543578,1.000000,0.074510,0.246812,802,1000
2409,0.528000,0.385000,0.518784,1.000000,0.062500,0.261820,845,1000
2410,0.528000,0.415000,0.493469,1.000000,0.060606,0.260495,627,1000
2411,0.517623,0.405841,0.533425,1.000000,0.064202,0.258491,725,993
2412,0.524000,0.403000,0.545709,1.000000,0.070611,0.262628,683,1000
2413,0.492000,0.369000,0.508381,1.000000,0.079268,0.244451,739,1000
2414,0.495000,0.363000,0.508618,1.000000,0.066667,0.248170,723,1000
2415,0.508000,0.393000,0.478478,1.000000,0.068898,0.247279,658,1000
2416,0.517000,0.384000,0.512435,1.000000,0.061896,0.252668,726,1000
2417,0.458000,0.335000,0.486241,1.000000,0.063319,0.223293,772,1000
2418,0.474000,0.357000,0.486119,1.000000,0.054852,0.235295,665,1000
2419,0.467000,0.348000,0.479012,1.000000,0.074946,0.235166,686,1000
2420,0.490000,0.363000,0.480060,1.000000,0.069388,0.238519,742,1000
2421,0.493000,0.369000,0.488979,1.000000,0.060852,0.255354,757,1000
2422,0.514000,0.398000,0.443075,1.000000,0.064202,0.260213,682,1000
2423,0.498000,0.393000,0.473758,1.000000,0.048193,0.251431,632,1000
2424,0.488844,0.352941,0.448658,1.000000,0.062241,0.243423,780,986
2425,0.477000,0.358000,0.480004,1.000000,0.064990,0.245537,740,1000
2426,0.498000,0.390000,0.468593,1.000000,0.066265,0.255212,673,1000
2427,0.502000,0.380000,0.458466,1.000000,0.073705,0.246885,690,1000
2428,0.482000,0.369000,0.482465,1.000000,0.066390,0.230285,757,1000
2429,0.486000,0.344000,0.477966,1.000000,0.067901,0.243369,852,1000
2430,0.510000,0.405000,0.483009,1.000000,0.056863,0.254978,620,1000
2431,0.512927,0.405377,0.473622,1.000000,0.062500,0.251165,578,967
2432,0.483731,0.375271,0.475461,1.000000,0.067265,0.240908,588,922
2433,0.473568,0.343612,0.470931,1.000000,0.053488,0.228719,669,908
2434,0.528000,0.403000,0.455510,1.000000,0.051136,0.258902,621,1000
2435,0.500509,0.379451,0.467443,1.000000,0.063008,0.246435,750,983
2436,0.481000,0.372000,0.467109,1.000000,0.060291,0.231278,726,1000
2437,0.504000,0.379000,0.473009,1.000000,0.061508,0.245343,760,1000
2438,0.524000,0.409000,0.477975,1.000000,0.076336,0.260766,635,1000
2439,0.514056,0.393574,0.501225,1.000000,0.052734,0.275133,676,996
2440,0.510000,0.381000,0.482659,1.000000,0.062745,0.280376,735,1000
2441,0.508000,0.405000,0.475453,1.000000,0.057087,0.289350,659,1000
2442,0.499000,0.381000,0.474326,1.000000,0.046092,0.284549,690,1000
2443,0.502000,0.375000,0.478281,1.000000,0.061753,0.272469,717,1000
2444,0.492000,0.357000,0.441276,1.000000,0.060976,0.273155,794,1000
2445,0.503000,0.373000,0.428611,1.000000,0.059642,0.300309,764,1000
2446,0.538000,0.412000,0.422795,1.000000,0.065056,0.316798,719,1000
2447,0.506000,0.389000,0.443080,1.000000,0.065217,0.289008,709,1000
2448,0.523000,0.396000,0.413167,1.000000,0.061185,0.323597,772,1000
2449,0.495000,0.372000,0.418350,1.000000,0.062626,0.311126,739,1000
2450,0.527000,0.407000,0.428062,1.000000,0.060721,0.322197,661,1000
2451,0.510000,0.384000,0.429031,1.000000,0.056863,0.290791,762,1000
2452,0.511000,0.378000,0.435946,1.000000,0.058708,0.291999,727,1000
2453,0.506000,0.386000,0.422088,1.000000,0.059289,0.285945,744,1000
2454,0.501000,0.393000,0.410608,1.000000,0.051896,0.275574,618,1000
2455,0.507553,0.373615,0.438052,1.000000,0.065476,0.275182,694,993
2456,0.504000,0.376000,0.435721,1.000000,0.059524,0.268219,712,1000
2457,0.499000,0.372000,0.449208,1.000000,0.076152,0.281272,736,1000
2458,0.492000,0.350000,0.428297,1.000000,0.079268,0.262847,773,1000
2459,0.501000,0.392000,0.444996,1.000000,0.059880,0.265145,670,1000
2460,0.515000,0.394000,0.462799,1.000000,0.058252,0.281669,722,1000
2461,0.512000,0.384000,0.486709,1.000000,0.060547,0.278191,753,1000
2462,0.522000,0.417000,0.514319,1.000000,0.049808,0.278235,667,1000
2463,0.512000,0.377000,0.508757,1.000000,0.054688,0.276686,751,1000
2464,0.493000,0.390000,0.477713,1.000000,0.044625,0.267721,579,1000
2465,0.485356,0.359833,0.461991,1.000000,0.068966,0.273805,723,956
2466,0.486000,0.362000,0.477656,1.000000,0.063786,0.268807,739,1000
2467,0.478000,0.358000,0.484429,1.000000,0.056485,0.263059,659,1000
2468,0.507000,0.400000,0.486172,1.000000,0.059172,0.303136,617,1000
2469,0.524194,0.400202,0.490909,1.000000,0.061538,0.305674,723,992
2470,0.513000,0.396000,0.469637,1.000000,0.056530,0.291169,610,1000
2471,0.504597,0.362615,0.472327,1.000000,0.066802,0.290036,766,979
2472,0.520000,0.394000,0.516197,1.000000,0.063462,0.290178,675,1000
2473,0.530000,0.415000,0.512826,1.000000,0.052830,0.313656,676,1000
2474,0.489000,0.370000,0.529483,1.000000,0.061350,0.291369,743,1000
2475,0.499000,0.382000,0.513883,1.000000,0.062124,0.283702,734,1000
2476,0.542000,0.414000,0.525062,1.000000,0.068266,0.305024,663,1000
2477,0.517000,0.380000,0.530721,1.000000,0.077369,0.291043,808,1000
2478,0.529000,0.408000,0.507475,1.000000,0.079395,0.296558,651,1000
2479,0.502000,0.365000,0.526358,1.000000,0.077689,0.276619,809,1000
2480,0.491000,0.347000,0.512476,1.000000,0.071283,0.265899,905,1000
2481,0.503000,0.394000,0.532224,1.000000,0.055666,0.262816,685,1000
2482,0.493000,0.364000,0.522359,1.000000,0.056795,0.263190,752,1000
2483,0.503000,0.388000,0.528786,1.000000,0.069583,0.275682,683,1000
2484,0.516000,0.398000,0.538137,1.000000,0.079457,0.289694,681,1000
2485,0.486000,0.353000,0.546347,1.000000,0.092593,0.263952,792,1000
2486,0.490000,0.363000,0.564330,1.000000,0.077551,0.266452,737,1000
2487,0.502000,0.398000,0.544569,1.000000,0.065737,0.278510,644,1000
2488,0.488706,0.380903,0.550814,1.000000,0.060924,0.274262,579,974
2489,0.485325,0.353249,0.549432,1.000000,0.088553,0.276890,767,954
2490,0.537000,0.410000,0.594571,1.000000,0.074488,0.311758,717,1000
2491,0.521000,0.388000,0.610959,1.000000,0.072937,0.307538,736,1000
2492,0.505000,0.377000,0.580080,1.000000,0.075248,0.292701,699,1000
2493,0.461000,0.331000,0.571540,1.000000,0.065076,0.264000,766,1000
