"mim","mom","gam","mov","a1","lambd","xdim","ydim","K","Tm_init","rg_init","                     Tm_mu","rg_mu","Time","Sex_ratio","Time-in","Tm","Tf","Gift","RejPr","Offs","                     N","Vr_Tm","Vr_Rj","M_m","N_m","Beta","M_males","M_females","                     M_male_gft"
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.243,-0.015565,2,0,0,276,1000,0.00018,0,0.839506,0.007292,0.630872,0.531915,1.033557,221123.968191
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.485,0.259,-0.095918,2,0,0,259,1000,0.000221,0,0.938224,0.062525,0.786207,0.745614,1.089655,0.045614
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.449,0.273,-0.008744,2,0.001815,0,338,1000,0.000212,0,0.908425,0.073787,0.605882,0.68932,1.041176,0.145631
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.475,0.274,-0.001088,2,0,0,280,1000,0.000198,0,0.989051,-0.019856,0.602339,0.76699,1.122807,0.048544
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.481,0.257,-0.059785,2,0,0,274,1000,0.000214,0,0.883268,0.118032,0.690789,0.571429,1.098684,0
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.488,0.272,-0.086731,2,0,0,286,1000,0.000209,0,0.852941,0.04616,0.6,0.558824,1.029412,714398.232353
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.493,0.278,-0.019523,2,0,0,273,1000,0.000192,0,0.791367,0.010067,0.684848,0.513274,0.981818,0.058407
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.529,0.258,0.021448,2,0.008493,0,270,1000,0.000195,0,0.841085,-0.009504,0.791667,0.596491,1.034722,0.017544
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.503,0.252,-0.05996,2,0,0,273,1000,0.000202,0,0.829365,0.077648,0.691275,0.582524,1,0.001553
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.479,0.253,-0.062892,2,0,0,224,1000,0.000196,0,0.901186,-0.079556,0.874074,0.728814,1.051852,0.226356
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.5,0.26,-0.038784,2,0,0,228,1000,0.0002,0,0.838462,-0.047162,0.793103,0.591304,1.034483,-0.000509
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.503,0.244,-0.039864,2,0,0,219,1000,0.000207,0,0.786885,0.070521,0.730496,0.514563,0.985816,1312258.894175
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.506,0.287,-0.080372,2,0,0,276,1000,0.000198,0,0.878049,-0.065974,0.828025,0.6,1.10828,0.001769
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.27,-0.02597,2,0,0,277,1000,0.000211,0,0.866667,-0.021023,0.764706,0.581197,1.084967,0.004274
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.497,0.27,-0.017721,2,0,0,288,1000,0.000189,0,0.87037,-0.021424,0.616766,0.495146,1.101796,1212020.098058
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.503,0.245,-0.036965,2,0,0,272,1000,0.000192,0,0.857143,0.019025,0.601307,0.51087,1.065359,0.097826
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.518,0.236,-0.109721,2,0,0,245,1000,0.000192,0,0.855932,-0.022185,0.661972,0.553191,1.056338,110535.52766
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.491,0.247,-0.051453,2,0,0,251,1000,0.000204,0,0.902834,-0.116166,0.593548,0.684783,1.032258,0.07663
0.01,0.01,0.1,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.489,0.265,-0.074809,2,0,0,273,1000,0.000178,0,0.883019,-0.035427,0.720779,0.648649,1.051948,0.000811
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.518,0.27,0.010136,2,0.006224,0,236,1000,0.000217,0,0.851852,-0.091592,0.788079,0.521008,1.112583,1486726.495798
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.478,0.264,-0.030008,2,0,0,280,1000,0.000192,0,0.92803,-0.050109,0.580838,0.659794,1.083832,1178916.616495
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.476,0.261,-0.114345,2,0,0,293,1000,0.000191,0,0.915709,-0.020657,0.601227,0.693878,1.04908,106071.878464
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.512,0.265,-0.028753,2,0,0,272,1000,0.000186,0,0.920755,-0.127431,0.615854,0.584158,1.128049,102798.490193
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.496,0.276,-0.015075,2,0,0,269,1000,0.000211,0,0.858696,0.007033,0.792208,0.540984,1.11039,0.020492
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.517,0.264,-0.008539,2,0,0,278,1000,0.000215,0,0.905303,-0.059386,0.534884,0.554348,1.093023,0.037956
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.5,0.268,0.005744,2,0.008,0,258,1000,0.000196,0,0.925373,0.096677,0.696203,0.718182,1.06962,0.009437
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.516,0.278,-0.169418,2,0,0,271,1000,0.00018,0,0.881295,-0.086619,0.7375,0.618644,1.075,88077.161532
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.476,0.21,0.001008,2,0.001908,0,286,1000,0.000197,0,0.947619,-0.010138,0.489362,0.637681,1.099291,0.057971
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.483,0.261,-0.109565,2,0,0,266,1000,0.00021,0,0.900383,0.064524,0.641509,0.637255,1.069182,0.28049
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.485,0.259,-0.023006,2,0,0,253,1000,0.000186,0,0.864865,-0.15866,0.628931,0.64,1.006289,0.0422
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.496,0.249,-0.020407,2,0,0,251,1000,0.000202,0,0.839357,0.017694,0.765957,0.509259,1.092199,0.216667
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.263,-0.106796,2,0,0,272,1000,0.000183,0,0.980989,0.107941,0.57485,0.739583,1.11976,0.019479
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.265,-0.060755,2,0,0,278,1000,0.000205,0,0.871698,-0.031658,0.687898,0.611111,1.050955,0.022407
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.507,0.257,-0.028226,2,0,0,247,1000,0.000209,0,0.821012,-0.022323,0.760274,0.531532,1.041096,561868.189189
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.491,0.244,-0.01937,2,0,0,245,1000,0.000201,0,0.979508,-0.11372,0.515528,0.650602,1.149068,0
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.497,0.265,0.008743,2,0.005964,0,254,1000,0.000221,0,0.932075,0.004271,0.687898,0.685185,1.101911,0.037037
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.53,0.253,-0.051688,2,0,0,242,1000,0.000203,0,0.857708,0.063614,0.664474,0.49505,1.098684,0.30495
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.507,0.267,-0.023611,2,0,0,251,1000,0.000212,0,0.891386,-0.092418,0.700637,0.609091,1.089172,0.054545
0.01,0.01,0.2,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.516,0.247,-0.040474,2,0,0,237,1000,0.00021,0,0.736842,-0.050297,1.02459,0.44,1.040984,0.117825
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.494,0.247,-0.034713,2,0,0,290,1000,0.000223,0,0.862348,0.018093,0.82963,0.607143,1.074074,0
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.473,0.286,0.004731,2,0.005693,0,290,1000,0.000194,0,0.951049,-0.076415,0.672515,0.713043,1.111111,0.114783
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.534,0.249,-0.071944,2,0,0,213,1000,0.000208,0,0.751004,-0.070561,0.830882,0.433628,1.014706,0.152212
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.478,0.257,0.017603,2,0.003831,0,289,1000,0.000187,0,0.879377,0.064565,0.809859,0.678261,1.042254,0.17913
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.496,0.255,-0.024938,2,0,0,304,1000,0.000215,0,0.819608,-0.072426,0.722973,0.560748,1.006757,0.021121
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.49,0.258,0.00021,2,0.003922,0,273,1000,0.000211,0,0.914729,-0.095006,0.675325,0.653846,1.090909,0.261538
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.497,0.264,-0.047391,2,0,0,248,1000,0.000214,0,0.859848,-0.016217,0.771812,0.617391,1.04698,0.05626
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.491,0.256,-0.048462,2,0,0,246,1000,0.0002,0,0.839844,-0.002476,0.695364,0.485714,1.086093,0.1004
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.499,0.245,-0.073747,2,0,0,268,1000,0.000189,0,0.812245,0.08368,0.788321,0.5,1.058394,0.078704
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.493,0.264,-0.129956,2,0,0,267,1000,0.000194,0,0.939394,-0.072811,0.580838,0.639175,1.113772,-0.001267
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.494,0.231,-0.015742,2,0,0,244,1000,0.000193,0,0.87013,-0.008187,0.661871,0.521739,1.100719,0.087717
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.499,0.269,-0.055613,2,0,0,262,1000,0.00019,0,0.869888,0.066841,0.769737,0.589744,1.085526,89065.863248
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.505,0.25,-0.015935,2,0.00202,0,258,1000,0.000196,0,0.836,-0.072084,0.655629,0.434343,1.099338,1154333.323838
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.499,0.23,-0.0383,2,0,0,238,1000,0.000207,0,0.830435,-0.006236,0.543624,0.444444,1.040268,513945.378272
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.495,0.279,-0.038355,2,0,0,262,1000,0.000173,0,0.892473,0.023619,0.680723,0.637168,1.066265,0.060055
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.489,0.266,-0.102631,2,0,0,249,1000,0.000213,0,0.932331,0.063764,0.821918,0.65,1.164384,433255.266667
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.491,0.234,-0.065334,2,0,0,267,1000,0.000184,0,0.811966,-0.016211,0.683453,0.473684,1.043165,0.010526
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.514,0.258,-0.025544,2,0.002058,0,250,1000,0.00016,0,0.848837,0.031177,0.897059,0.557377,1.110294,0.018033
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.516,0.247,-0.035185,2,0,0,266,1000,0.000198,0,0.842105,0.157684,0.657718,0.561224,1.026846,0.44898
0.01,0.01,0.3,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.501,0.25,-0.14227,2,0,0,227,1000,0.000211,0,0.864,-0.055426,0.838235,0.596491,1.088235,0.015667
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.517,0.272,-0.010644,2,0,0,259,1000,0.000196,0,0.849265,-0.006515,0.679012,0.554545,1.049383,0.046909
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.497,0.247,-0.013764,2,0,0,253,1000,0.000193,0,0.910931,0.034263,0.739437,0.657143,1.098592,0.041801
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.497,0.269,-0.053122,2,0,0,281,1000,0.000204,0,0.840149,0.051893,0.660494,0.53271,1.04321,0.026168
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.487,0.255,-0.02698,2,0,0,277,1000,0.000189,0,0.878431,-0.060281,0.666667,0.588235,1.071895,0.018204
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.506,0.243,-0.012217,2,0,0,287,1000,0.000174,0,0.921811,0.019818,0.509317,0.634146,1.068323,0.004588
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.269,-0.029364,2,0,0,277,1000,0.000199,0,0.866171,-0.032822,0.620482,0.582524,1.042169,0.211124
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.508,0.24,-0.129251,2,0,0,229,1000,0.000216,0,0.9,0.035795,0.666667,0.59375,1.104167,0.084062
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.473,0.277,-0.052945,2,0,0,284,1000,0.000189,0,0.99278,0.048594,0.639053,0.787037,1.12426,0.284874
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.225,-0.039328,2,0,0,262,1000,0.00018,0,0.88,0.066436,0.530612,0.602564,1.027211,0
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.508,0.255,-0.070724,2,0,0,220,1000,0.000183,0,0.901961,0.028195,0.861314,0.610169,1.153285,264554.525424
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.529,0.257,-0.029669,2,0,0,244,1000,0.000191,0,0.863813,0.084415,0.668831,0.533981,1.084416,0
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.514,0.254,-0.037474,2,0,0,252,1000,0.000201,0,0.795276,-0.095625,0.827338,0.547826,1,903928.959321
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.499,0.253,-0.027143,2,0,0,250,1000,0.00022,0,0.905138,-0.046662,0.686667,0.68932,1.053333,0.049616
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.51,0.259,-0.049451,2,0,0,251,1000,0.000172,0,0.895753,-0.07584,0.579268,0.568421,1.085366,0.278356
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.487,0.255,-0.038744,2,0,0,272,1000,0.000223,0,0.803922,-0.03645,0.770833,0.486486,1.048611,0.027117
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.515,0.263,-0.148297,2,0,0,252,1000,0.000221,0,0.86692,-0.005869,0.685897,0.53271,1.096154,0.313728
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.524,0.261,0.015761,2,0.008403,0,255,1000,0.000211,0,0.915709,0.005629,0.694805,0.691589,1.071429,0.11215
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.503,0.265,-0.008527,2,0,0,265,1000,0.000211,0,0.849057,0.006049,0.687898,0.490741,1.095541,0.070334
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.511,0.269,-0.006721,2,0.00409,0,253,1000,0.000193,0,0.892193,-0.042969,0.75817,0.577586,1.130719,628008.353966
0.01,0.01,0.4,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.482,0.252,-0.131648,2,0,0,267,1000,0.000191,0,0.948413,0.070031,0.647059,0.686869,1.117647,0.062626
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.518,0.244,0.018631,2,0.006224,0,235,1000,0.000213,0,0.889344,0.008082,0.594771,0.549451,1.091503,0.087912
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.507,0.247,-0.062087,2,0,0,244,1000,0.000188,0,0.801619,-0.036702,0.691781,0.485149,1.020548,721046.378218
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.509,0.259,-0.002685,2,0,0,225,1000,0.000206,0,0.841699,-0.065484,0.932836,0.584,1.08209,83458.6319
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.464,0.246,-0.024471,2,0,0,270,1000,0.000215,0,0.910569,0.026498,0.744681,0.666667,1.092199,0.009619
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.49,0.256,-0.061957,2,0,0,260,1000,0.000211,0,0.859375,-0.075142,0.718121,0.579439,1.060403,0.047217
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.523,0.269,-0.032744,2,0,0,244,1000,0.0002,0,0.802974,0.083466,0.735484,0.45614,1.058065,182360.667719
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.532,0.261,-0.00149,2,0,0,217,1000,0.000196,0,0.827586,0.022279,0.787671,0.547826,1.047945,272171.013826
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.475,0.277,-0.003323,2,0,0,237,1000,0.000212,0,0.877256,-0.055681,0.699387,0.622807,1.055215,0.171053
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.494,0.271,-0.019616,2,0,0,244,1000,0.000196,0,0.856089,-0.023002,0.71519,0.60177,1.037975,0
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.513,0.256,-0.009882,2,0,0,223,1000,0.000192,0,0.785156,0.080452,0.684211,0.432692,1.026316,0.449327
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.499,0.25,-0.028574,2,0,0,220,1000,0.000183,0,0.86,-0.023241,0.77305,0.614679,1.049645,0.05578
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.515,0.268,-0.031405,2,0,0,255,1000,0.000208,0,0.891791,0.008275,0.729032,0.60177,1.103226,828749.176991
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.507,0.244,-0.026505,2,0,0,265,1000,0.000213,0,0.930328,-0.040117,0.544304,0.662791,1.075949,0.102326
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.493,0.229,-0.029137,2,0,0,227,1000,0.000206,0,0.790393,0.092132,0.832,0.519231,1.016,9.6E-05
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.518,0.255,-0.018364,2,0,0,262,1000,0.000201,0,0.894118,-0.018665,0.711409,0.613208,1.09396,0.033019
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.513,0.256,-0.04224,2,0,0,240,1000,0.000199,0,0.964844,0.074159,0.610063,0.742268,1.100629,0.020619
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.495,0.271,-0.052466,2,0,0,268,1000,0.000198,0,0.867159,-0.030776,0.584795,0.55,1.052632,0.082
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.495,0.265,-0.085342,2,0,0,222,1000,0.000191,0,0.849057,0.075804,0.732026,0.589286,1.039216,0.008929
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.493,0.274,0.02147,2,0.001972,0,269,1000,0.000215,0,0.927007,0.011981,0.691358,0.705357,1.080247,0.036506
0.01,0.01,0.5,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.506,0.256,0.004332,2,0,0,234,1000,0.000166,0,0.886719,-0.001175,0.551515,0.549451,1.072727,0.039126
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.503,0.25,-0.082169,2,0,0,274,1000,0.000188,0,0.904,0.001951,0.666667,0.62,1.093333,0.01
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.502,0.263,-0.056272,2,0,0,266,1000,0.000186,0,0.908745,0.025175,0.63354,0.607843,1.099379,0.021569
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.266,-0.046437,2,0,0,262,1000,0.000189,0,0.898496,0.031512,0.52,0.538462,1.085714,0.050549
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.518,0.24,-0.023601,2,0,0,249,1000,0.000201,0,0.820833,0.050527,0.666667,0.427083,1.083333,-0.002901
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.495,0.263,-0.031645,2,0,0,290,1000,0.000182,0,0.897338,-0.067722,0.707792,0.614679,1.097403,0
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.49,0.264,-0.019207,2,0,0,297,1000,0.000177,0,0.909091,0.113825,0.681529,0.607477,1.11465,0.136224
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.516,0.249,-0.141045,2,0,0,279,1000,0.00019,0,0.907631,-0.060744,0.753521,0.626168,1.119718,0.028972
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.466,0.286,-0.019656,2,0,0,263,1000,0.000193,0,0.909091,0.080862,0.625,0.618182,1.090909,0.009091
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.495,0.281,-0.05391,2,0,0,268,1000,0.00019,0,0.854093,0.022939,0.662722,0.598214,1.023669,928753.026786
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.252,-0.046545,2,0,0,274,1000,0.000185,0,0.920635,-0.081222,0.615385,0.6875,1.064103,0.148333
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.531,0.227,0.004365,2,0.004264,0,247,1000,0.000229,0,0.881057,-0.035019,0.644928,0.483146,1.137681,0.000449
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.497,0.245,-0.120073,2,0,0,257,1000,0.000198,0,0.897959,0.014757,0.633333,0.536842,1.126667,438560.049675
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.498,0.245,-0.04134,2,0,0,262,1000,0.000188,0,0.897959,-0.068254,0.666667,0.632653,1.07483,-0.005403
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.472,0.242,-0.058812,2,0,0,290,1000,0.000208,0,0.987603,-0.075671,0.551282,0.825581,1.076923,120886.496868
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.494,0.247,0.052571,2,0.007905,0,226,1000,0.000198,0,0.846154,0.017933,0.914729,0.584746,1.085271,531572.937288
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.489,0.272,-0.007424,2,0,0,310,1000,0.000201,0,0.882353,-0.066015,0.609467,0.582524,1.065089,0.017476
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.506,0.262,-0.068454,2,0,0,247,1000,0.000203,0,0.870229,-0.029019,0.723684,0.554545,1.098684,0.000217
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.524,0.275,-0.01207,2,0,0,271,1000,0.000204,0,0.843636,0.057043,0.964286,0.57037,1.107143,0.043701
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.524,0.28,-0.001606,2,0,0,242,1000,0.000187,0,0.914286,-0.092011,0.73913,0.630252,1.124224,0.007847
0.01,0.01,0.6,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.482,0.27,-0.0032,2,0.001931,0,295,1000,0.00021,0,0.896296,0.05804,0.616766,0.563107,1.101796,303351.320388
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.501,0.283,-0.017239,2,0.002004,0,264,1000,0.000206,0,0.865724,0.040119,0.802548,0.531746,1.133758,0.008413
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.504,0.257,-0.064744,2,0,0,262,1000,0.000201,0,0.88716,-0.035868,0.748299,0.609091,1.095238,0.031818
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.483,0.263,-0.01347,2,0,0,292,1000,0.000212,0,0.927757,-0.137136,0.556213,0.659574,1.076923,0.055319
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.516,0.247,-0.026658,2,0,0,217,1000,0.000195,0,0.874494,0.057064,0.625,0.526316,1.092105,0.107368
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.498,0.264,-0.011689,2,0,0,242,1000,0.000196,0,0.890152,0.123294,0.748344,0.59292,1.112583,368097.704439
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.49,0.255,-0.036891,2,0,0,253,1000,0.000195,0,0.839216,0.085411,0.655844,0.594059,1,0.049505
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.491,0.259,0.00677,2,0,0,255,1000,0.000206,0,0.926641,-0.035833,0.761905,0.660714,1.129252,559521.598214
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.487,0.26,-0.067359,2,0,0,243,1000,0.000188,0,0.873077,0.054382,0.585366,0.583333,1.042683,0.340487
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.496,0.263,-0.013383,2,0,0,266,1000,0.000215,0,0.86692,-0.034705,0.664557,0.552381,1.075949,0.009524
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.526,0.277,0.008964,2,0.004219,0,245,1000,0.000193,0,0.851986,-0.05399,0.742138,0.576271,1.056604,0.176476
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.533,0.251,-0.012514,2,0.002141,0,242,1000,0.000194,0,0.848606,0.121607,0.598726,0.478723,1.070064,0.046809
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.518,0.232,-0.156734,2,0,0,241,1000,0.000187,0,0.836207,0.057351,0.681159,0.414894,1.123188,0.120773
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.529,0.267,-0.044686,2,0,0,222,1000,0.000184,0,0.876404,-0.008989,0.711538,0.504505,1.141026,0.204283
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.498,0.268,-0.078193,2,0,0,265,1000,0.000202,0,0.880597,-0.026357,0.685535,0.614679,1.062893,0.251376
0.01,0.01,0.7,1,2.2,1,1,1,1000,0,0,0.01,0,39999,0.476,0.277,-0.010368,2,0,0,270,1000,0.000203,0,0.902527,0.03764,0.753165,0.663866,1.082278,0.058824
